Name                                                              Type        File
ValueSetYesNoUnknownNotApplicableVitalRecords                     ValueSet    valuesets/ValueSetYesNoUnknownNotApplicableVitalRecords.fsh
ValueSetYesNoUnknownVitalRecords                                  ValueSet    valuesets/ValueSetYesNoUnknownVitalRecords.fsh
expansion-parameters-vr-common                                    Instance    instances/expansion-parameters-vr-common.fsh
location-death-vr-atlanta-ga-a-freeman                            Instance    instances/location-death-vr-atlanta-ga-a-freeman.fsh
location-injury-vr-atlanta-ga-a-freeman                           Instance    instances/location-injury-vr-atlanta-ga-a-freeman.fsh
observation-apgar-score-babyg-quinn-5-min-common                  Instance    instances/observation-apgar-score-babyg-quinn-5-min-common.fsh
observation-autopsy-performed-indicator-vr-a-freeman              Instance    instances/observation-autopsy-performed-indicator-vr-a-freeman.fsh
observation-autopsy-performed-not-named-common                    Instance    instances/observation-autopsy-performed-not-named-common.fsh
observation-birth-weight-babyg-quinn-common                       Instance    instances/observation-birth-weight-babyg-quinn-common.fsh
observation-birth-weight-not-named-common                         Instance    instances/observation-birth-weight-not-named-common.fsh
observation-cause-of-death-part1-vr-a-freeman                     Instance    instances/observation-cause-of-death-part1-vr-a-freeman.fsh
observation-contributing-cause-of-death-part2-vr-a-freeman        Instance    instances/observation-contributing-cause-of-death-part2-vr-a-freeman.fsh
observation-death-date-vr-a-freeman                               Instance    instances/observation-death-date-vr-a-freeman.fsh
observation-decedent-pregnancy-vr-a-freeman                       Instance    instances/observation-decedent-pregnancy-vr-a-freeman.fsh
observation-gestational-age-at-delivery-babyg-quinn-common        Instance    instances/observation-gestational-age-at-delivery-babyg-quinn-common.fsh
observation-gestational-age-at-delivery-not-named-common          Instance    instances/observation-gestational-age-at-delivery-not-named-common.fsh
observation-infant-living-babyg-quinn-common                      Instance    instances/observation-infant-living-babyg-quinn-common.fsh
observation-injury-incident-vr-a-freeman-med-ingest               Instance    instances/observation-injury-incident-vr-a-freeman-med-ingest.fsh
observation-last-menstrual-period-carmen-teresa-lee-common        Instance    instances/observation-last-menstrual-period-carmen-teresa-lee-common.fsh
observation-manner-of-death-vr-a-freeman-accidental               Instance    instances/observation-manner-of-death-vr-a-freeman-accidental.fsh
observation-mother-delivery-weight-jada-ann-quinn-common          Instance    instances/observation-mother-delivery-weight-jada-ann-quinn-common.fsh
observation-mother-height-carmen-teresa-lee-common                Instance    instances/observation-mother-height-carmen-teresa-lee-common.fsh
observation-mother-prepregnancy-weight-carmen-teresa-lee-common   Instance    instances/observation-mother-prepregnancy-weight-carmen-teresa-lee-common.fsh
observation-nbr-live-births-delivery-carmen-teresa-lee-common     Instance    instances/observation-nbr-live-births-delivery-carmen-teresa-lee-common.fsh
observation-nbr-other-pregnancy-outcomes-jada-ann-quinn-common    Instance    instances/observation-nbr-other-pregnancy-outcomes-jada-ann-quinn-common.fsh
observation-number-births-now-dead-carmen-teresa-lee-common       Instance    instances/observation-number-births-now-dead-carmen-teresa-lee-common.fsh
observation-number-births-now-living-carmen-teresa-lee-common     Instance    instances/observation-number-births-now-living-carmen-teresa-lee-common.fsh
observation-number-deaths-this-delivery-carmen-teresa-lee-common  Instance    instances/observation-number-deaths-this-delivery-carmen-teresa-lee-common.fsh
observation-number-prenatal-visits-jada-ann-quinn-common          Instance    instances/observation-number-prenatal-visits-jada-ann-quinn-common.fsh
observation-number-previous-cesareans-carmen-teresa-lee-common    Instance    instances/observation-number-previous-cesareans-carmen-teresa-lee-common.fsh
observation-parent-education-level-carmen-teresa-lee-common       Instance    instances/observation-parent-education-level-carmen-teresa-lee-common.fsh
observation-plurality-carmen-teresa-lee-common                    Instance    instances/observation-plurality-carmen-teresa-lee-common.fsh
observation-pregnancy-risk-factor-carmen-teresa-lee-1-common      Instance    instances/observation-pregnancy-risk-factor-carmen-teresa-lee-1-common.fsh
observation-race-jada-ann-quinn-common                            Instance    instances/observation-race-jada-ann-quinn-common.fsh
observation-tabulated-ethnicity-jada-ann-quinn-common             Instance    instances/observation-tabulated-ethnicity-jada-ann-quinn-common.fsh
observation-tobacco-use-vr-a-freeman                              Instance    instances/observation-tobacco-use-vr-a-freeman.fsh
patient-child-babyg-quinn-common                                  Instance    instances/patient-child-babyg-quinn-common.fsh
patient-decedent-fetus-not-named-common                           Instance    instances/patient-decedent-fetus-not-named-common.fsh
patient-mother-birth-date-part-absent-common                      Instance    instances/patient-mother-birth-date-part-absent-common.fsh
patient-mother-carmen-teresa-lee-common                           Instance    instances/patient-mother-carmen-teresa-lee-common.fsh
patient-mother-jada-ann-quinn-common                              Instance    instances/patient-mother-jada-ann-quinn-common.fsh
practitioner-vital-records-janet-seito-common                     Instance    instances/practitioner-vital-records-janet-seito-common.fsh
procedure-death-certification-vr-a-freeman                        Instance    instances/procedure-death-certification-vr-a-freeman.fsh
relatedperson-father-natural-tom-yan-lee-common                   Instance    instances/relatedperson-father-natural-tom-yan-lee-common.fsh
relatedperson-father-tom-yan-lee-common                           Instance    instances/relatedperson-father-tom-yan-lee-common.fsh
relatedperson-father-tony-lewis-common                            Instance    instances/relatedperson-father-tony-lewis-common.fsh
relatedperson-mother-carol-hoffer-common                          Instance    instances/relatedperson-mother-carol-hoffer-common.fsh
relatedperson-mother-gestational-carmen-teresa-lee-common         Instance    instances/relatedperson-mother-gestational-carmen-teresa-lee-common.fsh
relatedperson-parent-stepmother                                   Instance    instances/relatedperson-parent-stepmother.fsh
us-core-patient-vr-a-freeman                                      Instance    instances/us-core-patient-vr-a-freeman.fsh
us-core-patient-vr-unknown-name                                   Instance    instances/us-core-patient-vr-unknown-name.fsh
